Hamming,Manhattan,Mix,v0,v1
3,3,3.3,0.635954,-8.0208
2,4,2.4,1.23057,-8.49256
3,5,3.5,1.82519,-8.96432
2,3,2.3,-1.98553,-6.82585
2,2,2.2,-1.39091,-7.29761
1,1,1.1,-0.796296,-7.76937
2,2,2.2,-0.201677,-8.24113
1,3,1.3,0.392941,-8.71289
2,4,2.4,0.98756,-9.18465
2,2,2.2,-2.82316,-7.04619
1,1,1.1,-2.22855,-7.51795
2,2,2.2,-1.63393,-7.98971
2,3,2.3,-1.03931,-8.46147
1,4,1.4,-0.44469,-8.93323
2,5,2.5,0.149929,-9.40499
3,3,3.3,-3.6608,-7.26652
2,2,2.2,-3.06618,-7.73828
2,3,2.3,-2.47156,-8.21004
3,4,3.4,-1.87694,-8.6818
2,5,2.5,-1.28232,-9.15356
3,6,3.6,-0.687703,-9.62532
2,4,2.4,-4.49843,-7.48686
1,3,1.3,-3.90381,-7.95862
1,4,1.4,-3.30919,-8.43038
2,5,2.5,-2.71457,-8.90214
2,6,2.6,-2.11995,-9.3739
2,7,2.7,-1.52533,-9.84566
3,5,3.5,-5.33606,-7.70719
2,4,2.4,-4.74144,-8.17895
2,5,2.5,-4.14682,-8.65071
3,6,3.6,-3.5522,-9.12247
2,7,2.7,-2.95758,-9.59423
3,8,3.8,-2.36297,-10.066
3,5,3.5,-0.625188,-8.16064
2,4,2.4,-0.030569,-8.6324
2,3,2.3,0.56405,-9.10416
2,4,2.4,1.15867,-9.57592
3,5,3.5,1.75329,-10.0477
3,6,3.6,2.34791,-10.5194
2,4,2.4,-1.46282,-8.38097
2,3,2.3,-0.8682,-8.85273
1,2,1.2,-0.273582,-9.32449
1,3,1.3,0.321037,-9.79625
2,4,2.4,0.915656,-10.268
2,5,2.5,1.51027,-10.7398
2,3,2.3,-2.30045,-8.60131
1,2,1.2,-1.70583,-9.07307
2,3,2.3,-1.11121,-9.54483
1,4,1.4,-0.516594,-10.0166
2,5,2.5,0.0780242,-10.4883
2,6,2.6,0.672643,-10.9601
2,4,2.4,-3.13808,-8.82164
1,3,1.3,-2.54346,-9.2934
1,4,1.4,-1.94884,-9.76516
2,5,2.5,-1.35423,-10.2369
2,6,2.6,-0.759607,-10.7087
2,7,2.7,-0.164988,-11.1804
3,5,3.5,-3.97571,-9.04198
2,4,2.4,-3.38109,-9.51374
2,5,2.5,-2.78648,-9.9855
2,6,2.6,-2.19186,-10.4573
3,7,3.7,-1.59724,-10.929
3,8,3.8,-1.00262,-11.4008
3,6,3.6,-4.81334,-9.26231
2,5,2.5,-4.21873,-9.73407
2,6,2.6,-3.62411,-10.2058
2,7,2.7,-3.02949,-10.6776
3,8,3.8,-2.43487,-11.1494
3,9,3.9,-1.84025,-11.6211
4,6,4.6,-0.102473,-9.71576
3,5,3.5,0.492145,-10.1875
3,4,3.4,1.08676,-10.6593
3,5,3.5,1.68138,-11.131
3,6,3.6,2.276,-11.6028
4,7,4.7,2.87062,-12.0746
3,5,3.5,-0.940105,-9.93609
3,4,3.4,-0.345486,-10.4079
2,3,2.3,0.249133,-10.8796
2,4,2.4,0.843751,-11.3514
2,5,2.5,1.43837,-11.8231
3,6,3.6,2.03299,-12.2949
3,4,3.4,-1.77774,-10.1564
2,3,2.3,-1.18312,-10.6282
3,4,3.4,-0.588499,-11.0999
2,5,2.5,0.00611986,-11.5717
2,6,2.6,0.600738,-12.0435
3,7,3.7,1.19536,-12.5152
3,5,3.5,-2.61537,-10.3768
2,4,2.4,-2.02075,-10.8485
2,5,2.5,-1.42613,-11.3203
3,6,3.6,-0.831511,-11.792
2,7,2.7,-0.236893,-12.2638
3,8,3.8,0.357726,-12.7356
3,6,3.6,-3.453,-10.5971
2,5,2.5,-2.85838,-11.0689
2,6,2.6,-2.26376,-11.5406
2,7,2.7,-1.66914,-12.0124
3,8,3.8,-1.07452,-12.4841
3,9,3.9,-0.479906,-12.9559
4,7,4.7,-4.29063,-10.8174
3,6,3.6,-3.69601,-11.2892
3,7,3.7,-3.10139,-11.761
3,8,3.8,-2.50677,-12.2327
3,9,3.9,-1.91216,-12.7045
4,10,4.1,-1.31754,-13.1762
3,9,3.9,-4.25142,-3.81184
3,8,3.8,-3.6568,-4.2836
2,7,2.7,-3.06218,-4.75536
2,6,2.6,-2.46757,-5.22712
2,5,2.5,-1.87295,-5.69888
3,6,3.6,-1.27833,-6.17064
3,8,3.8,-5.08905,-4.03217
3,7,3.7,-4.49443,-4.50393
2,6,2.6,-3.89982,-4.97569
2,5,2.5,-3.3052,-5.44745
2,4,2.4,-2.71058,-5.91921
3,5,3.5,-2.11596,-6.39097
2,7,2.7,-5.92668,-4.25251
2,6,2.6,-5.33207,-4.72427
2,5,2.5,-4.73745,-5.19603
1,4,1.4,-4.14283,-5.66779
1,3,1.3,-3.54821,-6.13955
2,4,2.4,-2.95359,-6.61131
2,6,2.6,-6.76432,-4.47284
2,5,2.5,-6.1697,-4.9446
1,4,1.4,-5.57508,-5.41636
2,3,2.3,-4.98046,-5.88812
1,2,1.2,-4.38584,-6.35988
2,3,2.3,-3.79122,-6.83164
2,5,2.5,-7.60195,-4.69318
2,4,2.4,-7.00733,-5.16494
1,3,1.3,-6.41271,-5.6367
1,2,1.2,-5.81809,-6.10846
2,3,2.3,-5.22347,-6.58022
2,4,2.4,-4.62885,-7.05198
3,6,3.6,-8.43958,-4.91351
3,5,3.5,-7.84496,-5.38527
2,4,2.4,-7.25034,-5.85703
2,3,2.3,-6.65572,-6.32879
2,4,2.4,-6.0611,-6.80055
3,5,3.5,-5.46649,-7.27231
3,8,3.8,-3.72871,-5.36696
3,7,3.7,-3.13409,-5.83872
2,6,2.6,-2.53947,-6.31048
2,5,2.5,-1.94485,-6.78224
2,4,2.4,-1.35023,-7.254
3,5,3.5,-0.755615,-7.72576
3,7,3.7,-4.56634,-5.58729
3,6,3.6,-3.97172,-6.05905
2,5,2.5,-3.3771,-6.53081
2,4,2.4,-2.78248,-7.00257
2,3,2.3,-2.18786,-7.47433
3,4,3.4,-1.59325,-7.94609
2,6,2.6,-5.40397,-5.80763
2,5,2.5,-4.80935,-6.27939
2,4,2.4,-4.21473,-6.75115
1,3,1.3,-3.62011,-7.22291
1,2,1.2,-3.0255,-7.69467
2,3,2.3,-2.43088,-8.16642
2,5,2.5,-6.2416,-6.02796
2,4,2.4,-5.64698,-6.49972
1,3,1.3,-5.05236,-6.97148
2,2,2.2,-4.45775,-7.44324
1,1,1.1,-3.86313,-7.915
2,2,2.2,-3.26851,-8.38676
2,4,2.4,-7.07923,-6.2483
2,3,2.3,-6.48461,-6.72006
1,2,1.2,-5.89,-7.19182
1,1,1.1,-5.29538,-7.66357
2,2,2.2,-4.70076,-8.13533
2,3,2.3,-4.10614,-8.60709
3,5,3.5,-7.91686,-6.46863
3,4,3.4,-7.32225,-6.94039
2,3,2.3,-6.72763,-7.41215
2,2,2.2,-6.13301,-7.88391
2,3,2.3,-5.53839,-8.35567
3,4,3.4,-4.94377,-8.82743
2,7,2.7,-3.20599,-6.92208
2,6,2.6,-2.61137,-7.39384
2,5,2.5,-2.01676,-7.8656
1,4,1.4,-1.42214,-8.33736
1,3,1.3,-0.827519,-8.80912
2,4,2.4,-0.2329,-9.28087
2,6,2.6,-4.04362,-7.14241
2,5,2.5,-3.44901,-7.61417
2,4,2.4,-2.85439,-8.08593
1,3,1.3,-2.25977,-8.55769
1,2,1.2,-1.66515,-9.02945
2,3,2.3,-1.07053,-9.50121
2,5,2.5,-4.88126,-7.36275
2,4,2.4,-4.28664,-7.83451
2,3,2.3,-3.69202,-8.30627
1,2,1.2,-3.0974,-8.77802
1,1,1.1,-2.50278,-9.24978
2,2,2.2,-1.90816,-9.72154
1,4,1.4,-5.71889,-7.58308
1,3,1.3,-5.12427,-8.05484
1,2,1.2,-4.52965,-8.5266
1,1,1.1,-3.93503,-8.99836
0,0,0,-3.34041,-9.47012
1,1,1.1,-2.74579,-9.94188
1,3,1.3,-6.55652,-7.80342
1,2,1.2,-5.9619,-8.27517
1,1,1.1,-5.36728,-8.74693
0,0,0,-4.77266,-9.21869
1,1,1.1,-4.17804,-9.69045
1,2,1.2,-3.58343,-10.1622
2,4,2.4,-7.39415,-8.02375
2,3,2.3,-6.79953,-8.49551
2,2,2.2,-6.20491,-8.96727
1,1,1.1,-5.61029,-9.43903
1,2,1.2,-5.01568,-9.91079
2,3,2.3,-4.42106,-10.3825
2,6,2.6,-2.68328,-8.4772
2,5,2.5,-2.08866,-8.94896
1,4,1.4,-1.49404,-9.42072
2,3,2.3,-0.899423,-9.89247
1,2,1.2,-0.304805,-10.3642
2,3,2.3,0.289814,-10.836
2,5,2.5,-3.52091,-8.69753
2,4,2.4,-2.92629,-9.16929
1,3,1.3,-2.33167,-9.64105
2,2,2.2,-1.73705,-10.1128
1,1,1.1,-1.14244,-10.5846
2,2,2.2,-0.547817,-11.0563
1,4,1.4,-4.35854,-8.91787
1,3,1.3,-3.76392,-9.38962
1,2,1.2,-3.1693,-9.86138
1,1,1.1,-2.57469,-10.3331
0,0,0,-1.98007,-10.8049
1,1,1.1,-1.38545,-11.2767
2,3,2.3,-5.19617,-9.1382
2,2,2.2,-4.60155,-9.60996
1,1,1.1,-4.00694,-10.0817
2,2,2.2,-3.41232,-10.5535
1,1,1.1,-2.8177,-11.0252
2,2,2.2,-2.22308,-11.497
1,2,1.2,-6.0338,-9.35853
1,1,1.1,-5.43919,-9.83029
0,0,0,-4.84457,-10.3021
1,1,1.1,-4.24995,-10.7738
1,2,1.2,-3.65533,-11.2456
1,3,1.3,-3.06071,-11.7173
2,3,2.3,-6.87144,-9.57887
2,2,2.2,-6.27682,-10.0506
1,1,1.1,-5.6822,-10.5224
2,2,2.2,-5.08758,-10.9941
1,3,1.3,-4.49296,-11.4659
2,4,2.4,-3.89834,-11.9377
2,5,2.5,-2.16057,-10.0323
2,4,2.4,-1.56595,-10.5041
1,3,1.3,-0.971328,-10.9758
1,2,1.2,-0.376709,-11.4476
2,3,2.3,0.217909,-11.9194
2,4,2.4,0.812528,-12.3911
2,4,2.4,-2.9982,-10.2526
2,3,2.3,-2.40358,-10.7244
1,2,1.2,-1.80896,-11.1962
1,1,1.1,-1.21434,-11.6679
2,2,2.2,-0.619722,-12.1397
2,3,2.3,-0.0251032,-12.6114
1,3,1.3,-3.83583,-10.473
1,2,1.2,-3.24121,-10.9447
1,1,1.1,-2.64659,-11.4165
0,0,0,-2.05197,-11.8883
1,1,1.1,-1.45735,-12.36
1,2,1.2,-0.862735,-12.8318
1,2,1.2,-4.67346,-10.6933
1,1,1.1,-4.07884,-11.1651
0,0,0,-3.48422,-11.6368
1,1,1.1,-2.8896,-12.1086
1,2,1.2,-2.29498,-12.5804
1,3,1.3,-1.70037,-13.0521
2,3,2.3,-5.51109,-10.9137
2,2,2.2,-4.91647,-11.3854
1,1,1.1,-4.32185,-11.8572
1,2,1.2,-3.72723,-12.3289
2,3,2.3,-3.13262,-12.8007
2,4,2.4,-2.538,-13.2725
2,4,2.4,-6.34872,-11.134
2,3,2.3,-5.7541,-11.6057
1,2,1.2,-5.15948,-12.0775
1,3,1.3,-4.56487,-12.5493
2,4,2.4,-3.97025,-13.021
2,5,2.5,-3.37563,-13.4928
3,6,3.6,-1.63785,-11.5874
3,5,3.5,-1.04323,-12.0592
2,4,2.4,-0.448614,-12.531
2,3,2.3,0.146005,-13.0027
2,4,2.4,0.740624,-13.4745
3,5,3.5,1.33524,-13.9462
3,5,3.5,-2.47548,-11.8078
3,4,3.4,-1.88086,-12.2795
2,3,2.3,-1.28624,-12.7513
2,2,2.2,-0.691626,-13.223
2,3,2.3,-0.0970076,-13.6948
3,4,3.4,0.497611,-14.1666
2,4,2.4,-3.31311,-12.0281
2,3,2.3,-2.71849,-12.4999
2,2,2.2,-2.12388,-12.9716
1,1,1.1,-1.52926,-13.4434
1,2,1.2,-0.934639,-13.9151
2,3,2.3,-0.34002,-14.3869
2,3,2.3,-4.15074,-12.2484
2,2,2.2,-3.55613,-12.7202
1,1,1.1,-2.96151,-13.192
2,2,2.2,-2.36689,-13.6637
1,3,1.3,-1.77227,-14.1355
2,4,2.4,-1.17765,-14.6072
2,4,2.4,-4.98838,-12.4688
2,3,2.3,-4.39376,-12.9405
1,2,1.2,-3.79914,-13.4123
1,3,1.3,-3.20452,-13.8841
2,4,2.4,-2.6099,-14.3558
2,5,2.5,-2.01528,-14.8276
3,5,3.5,-5.82601,-12.6891
3,4,3.4,-5.23139,-13.1609
2,3,2.3,-4.63677,-13.6326
2,4,2.4,-4.04215,-14.1044
2,5,2.5,-3.44753,-14.5761
3,6,3.6,-2.85291,-15.0479
3,8,3.8,-4.17076,-3.54699
3,7,3.7,-3.57614,-4.01875
2,6,2.6,-2.98152,-4.49051
2,5,2.5,-2.38691,-4.96227
2,4,2.4,-1.79229,-5.43403
3,5,3.5,-1.19767,-5.90579
3,7,3.7,-5.00839,-3.76732
3,6,3.6,-4.41377,-4.23908
2,5,2.5,-3.81916,-4.71084
2,4,2.4,-3.22454,-5.1826
2,3,2.3,-2.62992,-5.65436
3,4,3.4,-2.0353,-6.12612
2,6,2.6,-5.84602,-3.98766
2,5,2.5,-5.2514,-4.45942
2,4,2.4,-4.65679,-4.93118
1,3,1.3,-4.06217,-5.40294
1,2,1.2,-3.46755,-5.8747
2,3,2.3,-2.87293,-6.34646
2,5,2.5,-6.68365,-4.20799
2,4,2.4,-6.08904,-4.67975
1,3,1.3,-5.49442,-5.15151
2,2,2.2,-4.8998,-5.62327
1,1,1.1,-4.30518,-6.09503
2,2,2.2,-3.71056,-6.56679
2,4,2.4,-7.52129,-4.42833
2,3,2.3,-6.92667,-4.90009
1,2,1.2,-6.33205,-5.37185
1,1,1.1,-5.73743,-5.84361
2,2,2.2,-5.14281,-6.31537
2,3,2.3,-4.54819,-6.78713
3,5,3.5,-8.35892,-4.64866
3,4,3.4,-7.7643,-5.12042
2,3,2.3,-7.16968,-5.59218
2,2,2.2,-6.57506,-6.06394
2,3,2.3,-5.98044,-6.5357
3,4,3.4,-5.38582,-7.00746
3,7,3.7,-3.64805,-5.10211
3,6,3.6,-3.05343,-5.57387
2,5,2.5,-2.45881,-6.04563
2,4,2.4,-1.86419,-6.51739
2,3,2.3,-1.26957,-6.98915
3,4,3.4,-0.674954,-7.46091
3,6,3.6,-4.48568,-5.32244
4,7,4.7,-3.89106,-5.7942
3,6,3.6,-3.29644,-6.26596
3,5,3.5,-2.70182,-6.73772
3,4,3.4,-2.1072,-7.20948
4,5,4.5,-1.51258,-7.68124
2,5,2.5,-5.32331,-5.54278
3,6,3.6,-4.72869,-6.01454
3,5,3.5,-4.13407,-6.4863
2,4,2.4,-3.53945,-6.95806
2,3,2.3,-2.94483,-7.42982
3,4,3.4,-2.35022,-7.90158
2,4,2.4,-6.16094,-5.76311
3,5,3.5,-5.56632,-6.23487
2,4,2.4,-4.9717,-6.70663
3,3,3.3,-4.37708,-7.17839
2,2,2.2,-3.78247,-7.65015
3,3,3.3,-3.18785,-8.12191
2,3,2.3,-6.99857,-5.98345
3,4,3.4,-6.40395,-6.45521
2,3,2.3,-5.80933,-6.92697
2,2,2.2,-5.21472,-7.39873
3,3,3.3,-4.6201,-7.87049
3,4,3.4,-4.02548,-8.34225
3,4,3.4,-7.8362,-6.20378
4,5,4.5,-7.24158,-6.67554
3,4,3.4,-6.64697,-7.1473
3,3,3.3,-6.05235,-7.61906
3,4,3.4,-5.45773,-8.09082
4,5,4.5,-4.86311,-8.56258
2,6,2.6,-3.12533,-6.65723
2,5,2.5,-2.53071,-7.12899
2,4,2.4,-1.9361,-7.60075
1,3,1.3,-1.34148,-8.07251
1,2,1.2,-0.746858,-8.54427
2,3,2.3,-0.152239,-9.01603
2,5,2.5,-3.96296,-6.87756
3,6,3.6,-3.36835,-7.34932
3,5,3.5,-2.77373,-7.82108
2,4,2.4,-2.17911,-8.29284
2,3,2.3,-1.58449,-8.7646
3,4,3.4,-0.989871,-9.23636
2,4,2.4,-4.8006,-7.0979
3,5,3.5,-4.20598,-7.56966
3,4,3.4,-3.61136,-8.04142
2,3,2.3,-3.01674,-8.51318
2,2,2.2,-2.42212,-8.98494
3,3,3.3,-1.8275,-9.4567
1,3,1.3,-5.63823,-7.31823
2,4,2.4,-5.04361,-7.78999
2,3,2.3,-4.44899,-8.26175
2,2,2.2,-3.85437,-8.73351
1,1,1.1,-3.25975,-9.20527
2,2,2.2,-2.66513,-9.67703
1,2,1.2,-6.47586,-7.53857
2,3,2.3,-5.88124,-8.01033
2,2,2.2,-5.28662,-8.48209
1,1,1.1,-4.692,-8.95385
2,2,2.2,-4.09738,-9.4256
2,3,2.3,-3.50276,-9.89736
2,3,2.3,-7.31349,-7.7589
3,4,3.4,-6.71887,-8.23066
3,3,3.3,-6.12425,-8.70242
2,2,2.2,-5.52963,-9.17418
2,3,2.3,-4.93501,-9.64594
3,4,3.4,-4.3404,-10.1177
2,5,2.5,-2.60262,-8.21235
2,4,2.4,-2.008,-8.68411
1,3,1.3,-1.41338,-9.15587
2,2,2.2,-0.818762,-9.62763
1,1,1.1,-0.224144,-10.0994
2,2,2.2,0.370475,-10.5711
2,4,2.4,-3.44025,-8.43268
3,5,3.5,-2.84563,-8.90444
2,4,2.4,-2.25101,-9.3762
3,3,3.3,-1.65639,-9.84796
2,2,2.2,-1.06178,-10.3197
3,3,3.3,-0.467156,-10.7915
1,3,1.3,-4.27788,-8.65302
2,4,2.4,-3.68326,-9.12478
2,3,2.3,-3.08864,-9.59654
2,2,2.2,-2.49403,-10.0683
1,1,1.1,-1.89941,-10.5401
2,2,2.2,-1.30479,-11.0118
2,2,2.2,-5.11551,-8.87335
3,3,3.3,-4.52089,-9.34511
2,2,2.2,-3.92627,-9.81687
3,3,3.3,-3.33166,-10.2886
2,2,2.2,-2.73704,-10.7604
3,3,3.3,-2.14242,-11.2321
1,1,1.1,-5.95314,-9.09369
2,2,2.2,-5.35852,-9.56545
1,1,1.1,-4.76391,-10.0372
2,2,2.2,-4.16929,-10.509
2,3,2.3,-3.57467,-10.9807
2,4,2.4,-2.98005,-11.4525
2,2,2.2,-6.79077,-9.31402
3,3,3.3,-6.19616,-9.78578
2,2,2.2,-5.60154,-10.2575
3,3,3.3,-5.00692,-10.7293
2,4,2.4,-4.4123,-11.2011
3,5,3.5,-3.81768,-11.6728
2,4,2.4,-2.0799,-9.76747
2,3,2.3,-1.48529,-10.2392
1,2,1.2,-0.890667,-10.711
1,1,1.1,-0.296048,-11.1827
2,2,2.2,0.29857,-11.6545
2,3,2.3,0.893189,-12.1263
2,3,2.3,-2.91754,-9.9878
3,4,3.4,-2.32292,-10.4596
2,3,2.3,-1.7283,-10.9313
2,2,2.2,-1.13368,-11.4031
3,3,3.3,-0.539061,-11.8748
3,4,3.4,0.0555578,-12.3466
1,2,1.2,-3.75517,-10.2081
2,3,2.3,-3.16055,-10.6799
2,2,2.2,-2.56593,-11.1517
1,1,1.1,-1.97131,-11.6234
2,2,2.2,-1.37669,-12.0952
2,3,2.3,-0.782074,-12.5669
1,1,1.1,-4.5928,-10.4285
2,2,2.2,-3.99818,-10.9002
1,1,1.1,-3.40356,-11.372
2,2,2.2,-2.80894,-11.8437
2,3,2.3,-2.21432,-12.3155
2,4,2.4,-1.6197,-12.7873
2,2,2.2,-5.43043,-10.6488
3,3,3.3,-4.83581,-11.1206
2,2,2.2,-4.24119,-11.5923
2,3,2.3,-3.64657,-12.0641
3,4,3.4,-3.05195,-12.5358
3,5,3.5,-2.45734,-13.0076
2,3,2.3,-6.26806,-10.8691
3,4,3.4,-5.67344,-11.3409
2,3,2.3,-5.07882,-11.8127
2,4,2.4,-4.4842,-12.2844
3,5,3.5,-3.88959,-12.7562
3,6,3.6,-3.29497,-13.2279
3,5,3.5,-1.55719,-11.3226
3,4,3.4,-0.962571,-11.7943
2,3,2.3,-0.367953,-12.2661
2,2,2.2,0.226666,-12.7379
2,3,2.3,0.821285,-13.2096
3,4,3.4,1.4159,-13.6814
3,4,3.4,-2.39482,-11.5429
4,5,4.5,-1.8002,-12.0147
3,4,3.4,-1.20558,-12.4864
3,3,3.3,-0.610965,-12.9582
3,4,3.4,-0.0163466,-13.43
4,5,4.5,0.578272,-13.9017
2,3,2.3,-3.23245,-11.7633
3,4,3.4,-2.63783,-12.235
3,3,3.3,-2.04322,-12.7068
2,2,2.2,-1.4486,-13.1785
2,3,2.3,-0.853978,-13.6503
3,4,3.4,-0.259359,-14.1221
2,2,2.2,-4.07008,-11.9836
3,3,3.3,-3.47547,-12.4553
2,2,2.2,-2.88085,-12.9271
3,3,3.3,-2.28623,-13.3989
2,4,2.4,-1.69161,-13.8706
3,5,3.5,-1.09699,-14.3424
2,3,2.3,-4.90772,-12.2039
3,4,3.4,-4.3131,-12.6757
2,3,2.3,-3.71848,-13.1474
2,4,2.4,-3.12386,-13.6192
3,5,3.5,-2.52924,-14.091
3,6,3.6,-1.93462,-14.5627
3,4,3.4,-5.74535,-12.4243
4,5,4.5,-5.15073,-12.896
3,4,3.4,-4.55611,-13.3678
3,5,3.5,-3.96149,-13.8395
3,6,3.6,-3.36687,-14.3113
4,7,4.7,-2.77225,-14.7831
2,7,2.7,-4.0901,-3.28214
2,6,2.6,-3.49548,-3.7539
2,5,2.5,-2.90086,-4.22566
1,4,1.4,-2.30624,-4.69742
1,3,1.3,-1.71163,-5.16918
2,4,2.4,-1.11701,-5.64094
2,6,2.6,-4.92773,-3.50247
2,5,2.5,-4.33311,-3.97423
2,4,2.4,-3.73849,-4.44599
1,3,1.3,-3.14388,-4.91775
1,2,1.2,-2.54926,-5.38951
2,3,2.3,-1.95464,-5.86127
2,5,2.5,-5.76536,-3.72281
2,4,2.4,-5.17074,-4.19457
2,3,2.3,-4.57613,-4.66633
1,2,1.2,-3.98151,-5.13809
1,1,1.1,-3.38689,-5.60985
2,2,2.2,-2.79227,-6.08161
1,4,1.4,-6.60299,-3.94314
1,3,1.3,-6.00838,-4.4149
1,2,1.2,-5.41376,-4.88666
1,1,1.1,-4.81914,-5.35842
0,0,0,-4.22452,-5.83018
1,1,1.1,-3.6299,-6.30194
1,3,1.3,-7.44063,-4.16348
1,2,1.2,-6.84601,-4.63524
1,1,1.1,-6.25139,-5.107
0,0,0,-5.65677,-5.57876
1,1,1.1,-5.06215,-6.05052
1,2,1.2,-4.46753,-6.52228
2,4,2.4,-8.27826,-4.38381
2,3,2.3,-7.68364,-4.85557
2,2,2.2,-7.08902,-5.32733
1,1,1.1,-6.4944,-5.79909
1,2,1.2,-5.89978,-6.27085
2,3,2.3,-5.30516,-6.74261
2,6,2.6,-3.56739,-4.83726
2,5,2.5,-2.97277,-5.30902
2,4,2.4,-2.37815,-5.78078
1,3,1.3,-1.78353,-6.25254
1,2,1.2,-1.18891,-6.7243
2,3,2.3,-0.594293,-7.19606
2,5,2.5,-4.40502,-5.05759
3,6,3.6,-3.8104,-5.52935
3,5,3.5,-3.21578,-6.00111
2,4,2.4,-2.62116,-6.47287
2,3,2.3,-2.02654,-6.94463
3,4,3.4,-1.43192,-7.41639
2,4,2.4,-5.24265,-5.27793
3,5,3.5,-4.64803,-5.74969
3,4,3.4,-4.05341,-6.22145
2,3,2.3,-3.45879,-6.69321
2,2,2.2,-2.86417,-7.16497
3,3,3.3,-2.26956,-7.63673
1,3,1.3,-6.08028,-5.49826
2,4,2.4,-5.48566,-5.97002
2,3,2.3,-4.89104,-6.44178
2,2,2.2,-4.29642,-6.91354
1,1,1.1,-3.70181,-7.3853
2,2,2.2,-3.10719,-7.85706
1,2,1.2,-6.91791,-5.7186
2,3,2.3,-6.32329,-6.19036
2,2,2.2,-5.72867,-6.66212
1,1,1.1,-5.13406,-7.13388
2,2,2.2,-4.53944,-7.60564
2,3,2.3,-3.94482,-8.0774
2,3,2.3,-7.75554,-5.93893
3,4,3.4,-7.16092,-6.41069
3,3,3.3,-6.56631,-6.88245
2,2,2.2,-5.97169,-7.35421
2,3,2.3,-5.37707,-7.82597
3,4,3.4,-4.78245,-8.29773
2,5,2.5,-3.04467,-6.39238
2,4,2.4,-2.45005,-6.86414
2,3,2.3,-1.85543,-7.3359
1,2,1.2,-1.26082,-7.80766
1,1,1.1,-0.666197,-8.27942
2,2,2.2,-0.0715784,-8.75118
2,4,2.4,-3.8823,-6.61271
3,5,3.5,-3.28768,-7.08447
3,4,3.4,-2.69307,-7.55623
2,3,2.3,-2.09845,-8.02799
2,2,2.2,-1.50383,-8.49975
3,3,3.3,-0.90921,-8.97151
2,3,2.3,-4.71993,-6.83305
3,4,3.4,-4.12532,-7.30481
3,5,3.5,-3.5307,-7.77657
2,4,2.4,-2.93608,-8.24833
2,3,2.3,-2.34146,-8.72009
3,4,3.4,-1.74684,-9.19185
1,2,1.2,-5.55757,-7.05338
2,3,2.3,-4.96295,-7.52514
2,4,2.4,-4.36833,-7.9969
2,3,2.3,-3.77371,-8.46866
1,2,1.2,-3.17909,-8.94042
2,3,2.3,-2.58447,-9.41218
1,1,1.1,-6.3952,-7.27372
2,2,2.2,-5.80058,-7.74548
2,3,2.3,-5.20596,-8.21724
1,2,1.2,-4.61134,-8.689
2,3,2.3,-4.01672,-9.16076
2,4,2.4,-3.4221,-9.63252
2,2,2.2,-7.23283,-7.49405
3,3,3.3,-6.63821,-7.96581
3,4,3.4,-6.04359,-8.43757
2,3,2.3,-5.44897,-8.90933
2,4,2.4,-4.85435,-9.38109
3,5,3.5,-4.25973,-9.85285
1,4,1.4,-2.52196,-7.9475
1,3,1.3,-1.92734,-8.41926
1,2,1.2,-1.33272,-8.89102
1,1,1.1,-0.738101,-9.36278
0,0,0,-0.143483,-9.83454
1,1,1.1,0.451136,-10.3063
1,3,1.3,-3.35959,-8.16783
2,4,2.4,-2.76497,-8.63959
2,3,2.3,-2.17035,-9.11135
2,2,2.2,-1.57573,-9.58311
1,1,1.1,-0.981114,-10.0549
2,2,2.2,-0.386495,-10.5266
1,2,1.2,-4.19722,-8.38817
2,3,2.3,-3.6026,-8.85993
2,4,2.4,-3.00798,-9.33169
2,3,2.3,-2.41336,-9.80345
1,2,1.2,-1.81875,-10.2752
2,3,2.3,-1.22413,-10.747
1,1,1.1,-5.03485,-8.6085
2,2,2.2,-4.44023,-9.08026
2,3,2.3,-3.84561,-9.55202
2,4,2.4,-3.251,-10.0238
1,3,1.3,-2.65638,-10.4955
2,4,2.4,-2.06176,-10.9673
0,0,0,-5.87248,-8.82884
1,1,1.1,-5.27786,-9.3006
1,2,1.2,-4.68325,-9.77236
1,3,1.3,-4.08863,-10.2441
1,4,1.4,-3.49401,-10.7159
1,5,1.5,-2.89939,-11.1876
1,1,1.1,-6.71011,-9.04917
2,2,2.2,-6.1155,-9.52093
2,3,2.3,-5.52088,-9.99269
2,4,2.4,-4.92626,-10.4645
1,5,1.5,-4.33164,-10.9362
2,6,2.6,-3.73702,-11.408
1,3,1.3,-1.99924,-9.50262
1,2,1.2,-1.40462,-9.97438
1,1,1.1,-0.810006,-10.4461
0,0,0,-0.215387,-10.9179
1,1,1.1,0.379231,-11.3897
1,2,1.2,0.97385,-11.8614
1,2,1.2,-2.83687,-9.72295
2,3,2.3,-2.24226,-10.1947
2,2,2.2,-1.64764,-10.6665
1,1,1.1,-1.05302,-11.1382
2,2,2.2,-0.4584,-11.61
2,3,2.3,0.136219,-12.0818
1,1,1.1,-3.67451,-9.94329
2,2,2.2,-3.07989,-10.415
2,3,2.3,-2.48527,-10.8868
1,2,1.2,-1.89065,-11.3586
2,3,2.3,-1.29603,-11.8303
2,4,2.4,-0.701413,-12.3021
0,0,0,-4.51214,-10.1636
1,1,1.1,-3.91752,-10.6354
1,2,1.2,-3.3229,-11.1071
1,3,1.3,-2.72828,-11.5789
1,4,1.4,-2.13366,-12.0507
